UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,Study consist of a set of related experiments designed to test a aspects of a central or common hypothesis.,Study_Object,Study Object,ObjectClass,C45319,An abbreviated set of written procedures that describe how a previously collected biospecimen will be utilized.  Note that biospecimens may be collected (and utilized) with one PROTOCOL and then later utilized by multiple different STUDIES. (caTISSUE),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,name,Name of the study,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,name,Name of the study,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,name,Name of the study,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,hypothesis,"A tentative explanation for an observation, phenomenon, or scientific problem that can be tested by further investigation.",Hypothesis,Hypothesis,Property,C28362,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,description,Description of the study,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStartDate,Date on which study (investigation) was started,Begin,Begin,Property,C25431,"Have a beginning, in a temporal, spatial, or evaluative sense; the point in space or time where something begins.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStartDate,Date on which study (investigation) was started,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStartDate,Date on which study (investigation) was started,Investigation,Investigation,Property,C41198,"The act or process of a systematic and thorough examination; research, study; the process of inquiring into or following up, intended to develop facts.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStopDate,Date on which study was closed,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStopDate,Date on which study was closed,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,investigationStopDate,Date on which study was closed,Investigation,Investigation,Property,C41198,"The act or process of a systematic and thorough examination; research, study; the process of inquiring into or following up, intended to develop facts.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelName,This denotes the public id of the CDE which is present in caDSR,Model,Model,Property,C43383,A style or design of an item.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelName,This denotes the public id of the CDE which is present in caDSR,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelName,This denotes the public id of the CDE which is present in caDSR,Model_System,Model System,Property,C16866,"A representation of something, often idealized or modified to make it conceptually easier to understand.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,activityStatus,Defines whether this Study record can be queried (Active) or not queried (Inactive) ,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,activityStatus,Defines whether this Study record can be queried (Active) or not queried (Inactive) ,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelDescriptionURL,stores the URL of the model,Model,Model,Property,C43383,A style or design of an item.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelDescriptionURL,stores the URL of the model,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelDescriptionURL,stores the URL of the model,Uniform_Resource_Locator,Uniform Resource Locator,Property,C42743,An Internet address which tells a browser where to find an Internet resource.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,modelDescriptionURL,stores the URL of the model,Model_System,Model System,Property,C16866,"A representation of something, often idealized or modified to make it conceptually easier to understand.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,createdDate,Date when this study was added to the system.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,createdDate,Date when this study was added to the system.,Created,Creation,Property,C42620,The process by which something is brought into existence; having been brought into existence.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,A set of attributes that define an Experiment,Experiment,Experiment,ObjectClass,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,name,Name of the experiment,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,name,Name of the experiment,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,name,Name of the experiment,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,hypothesis,The hypothesis driving the experiment,Hypothesis,Hypothesis,Property,C28362,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,studyRequirement,Requirement of the experiment for the associated study,Requirement,Requirement,Property,C38015,"Something that is necessary; condition, something that is obligatory.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,studyRequirement,Requirement of the experiment for the associated study,Clinical_Study,Clinical Study,Property,C15206,"Research conducted with human subjects or on material of human origin in which an investigator directly interacts with human subjects; includes development of new technologies, mechanism of human diseases, therapy, clinical trials, epidemiology, behavior and health services research.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,studyRequirement,Requirement of the experiment for the associated study,Study_Object,Study Object,Property,C45319,An abbreviated set of written procedures that describe how a previously collected biospecimen will be utilized.  Note that biospecimens may be collected (and utilized) with one PROTOCOL and then later utilized by multiple different STUDIES. (caTISSUE),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStartDate,Date when experiment was started ,Begin,Begin,Property,C25431,"Have a beginning, in a temporal, spatial, or evaluative sense; the point in space or time where something begins.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStartDate,Date when experiment was started ,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStartDate,Date when experiment was started ,Experiment,Experiment,Property,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStartDate,Date when experiment was started ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStopDate,Date when experiment was marked as closed,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStopDate,Date when experiment was marked as closed,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStopDate,Date when experiment was marked as closed,Experiment,Experiment,Property,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,experimentStopDate,Date when experiment was marked as closed,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,activityStatus,Defines whether this experiment is active or in-active,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,activityStatus,Defines whether this experiment is active or in-active,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,createdDate,Date when this experiment was added to the system.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Experiment,createdDate,Date when this experiment was added to the system.,Created,Creation,Property,C42620,The process by which something is brought into existence; having been brought into existence.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,This object represents mouse animal,Mouse,Mouse,ObjectClass,C14238,Any of numerous species of small rodents belonging to the genus Mus and various related genera of the family Muridae.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,geneOfInterest,The gene to be studied,Gene,Gene,Property,C16612,"A functional unit of heredity which occupies a specific position (locus) on a particular chromosome, is capable of reproducing itself exactly at each cell division, and directs the formation of a protein or other product. The gene as a functional unit consists of a discrete segment of a giant DNA molecule containing the purine (adenine and guanine) and pyrimidine (cytosine and thymine) bases in the ordered and correct sequence that encodes a specific functional product (i.e., a protein or RNA molecule).",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,geneOfInterest,The gene to be studied,Interest,Interest,Property,C60730,A state of curiosity or concern about or attention to something.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,geneOfInterest,The gene to be studied,Gene_Object,Gene Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,animalColonyReference,Unique identifier for animal within colony management system,Animal,Animal,Property,C14182,"A living organism that has membranous cell walls, requires oxygen and organic foods, and is capable of voluntary movement, as distinguished from a plant or mineral.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,animalColonyReference,Unique identifier for animal within colony management system,Reference,Reference,Property,C25641,A note acknowledging a source of information or quoting a passage.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Mouse,animalColonyReference,Unique identifier for animal within colony management system,Colony,Colony,Property,C61515,A group of cells or organisms grown from a single progenitor.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,An individual participating in the experiment,Animal,Animal,ObjectClass,C14182,"A living organism that has membranous cell walls, requires oxygen and organic foods, and is capable of voluntary movement, as distinguished from a plant or mineral.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,backgroundStrain,The genetic background strain from which the animal is derived,Background,Background,Property,C45782,"Existing conditions, especially those that would be confused with the phenomenon to be observed or measured.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,backgroundStrain,The genetic background strain from which the animal is derived,Organism_Strains,Organism Strain,Property,C14419,A population or type of organisms that is geneticaly different from others of the same species and possessing a set of defined characteristics.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,strain,The actual genetic background of the particular animal,Organism_Strains,Organism Strain,Property,C14419,A population or type of organisms that is geneticaly different from others of the same species and possessing a set of defined characteristics.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,birthDate,Animal birth date,Birth_Date,Birth Date,Property,C25296,The calendar date on which a person was born.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,birthDate,Animal birth date,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,birthDate,Animal birth date,Birth,Birth,Property,C25155,The event of being born.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,sex,The sex of the animal refers to the the male and female duality of biology and reproduction. The category of sex reflects the biological reproductive function.,Sex,Sex,Property,C28421,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,sex,The sex of the animal refers to the the male and female duality of biology and reproduction. The category of sex reflects the biological reproductive function.,Sex_Personal_Attribute,Sex,Property,C38389,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,sex,The sex of the animal refers to the the male and female duality of biology and reproduction. The category of sex reflects the biological reproductive function.,Sex_Behavior,Sex Behavior,Property,C17127,A form of physical intimacy that can be directed to reproduction (one possible goal of sexual intercourse) and/or to enjoying the body of someone else; activities associated with sexual intercourse. (from Wikipedia),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,length,Length of animal,Length,Length,Property,C25334,"The linear extent in space from one end of something to the other end, or the extent of something from beginning to end.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,length,Length of animal,Trial_Length,Trial Length,Property,C49697,The anticipated length of a clinical trial measured as a unit of time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,weight,Weight of the animal,Weight,Weight,Property,C25208,The vertical force exerted by a mass as a result of gravity.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,weight,Weight of the animal,Importance_Weight,Importance Weight,Property,C48192,The relative importance granted to something.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,activityStatus,Defines whether this animal is active or inactive ,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,activityStatus,Defines whether this animal is active or inactive ,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,genus,"It is the taxonomic grouping of living organisms. A genus contains one or more species. eg: mus,homo",Genus_Taxon,Genus,Property,C45292,A taxonomic category ranking below a family (or Subfamily) and above a species and generally consisting of a group of species exhibiting similar characteristics.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Animal,species,"It is a subgroup of organisms within a genus, eg: musculus,sapians.",Species_Taxon,Species,Property,C45293,A group of organisms that differ from all other groups of organisms and that are capable of breeding and producing fertile offspring.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,A set of attributes that define a Cohort where a cohort is a collection of animals within an experiemnt which share a common experimental condition,Cohort,Cohort,ObjectClass,C61512,"A group of individuals, identified by a common characteristic.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,name,Name of the cohort,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,name,Name of the cohort,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,name,Name of the cohort,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,experimentalCondition,Defines the exact experimental manipulation that animal will undergo,Experimental,Experimental,Property,C28296,Being studied; investigational; derived by experimentation.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,experimentalCondition,Defines the exact experimental manipulation that animal will undergo,Condition,Condition,Property,C25457,"A state of being, such as a state of health or physical being.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,createdDate,Date when this cohort was added to the system.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,createdDate,Date when this cohort was added to the system.,Created,Creation,Property,C42620,The process by which something is brought into existence; having been brought into existence.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,activityStatus,Defines whether this cohort is active or in-active,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Cohort,activityStatus,Defines whether this cohort is active or in-active,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,The genotype represents the genetic constitution or the exact genetic makeup (the specific genome) of an individual ie the particular set of genes possessed by the animal. It refers to the full hereditary information of an animal.,Genotype,Genotype,ObjectClass,C16631,"The genetic constitution of an organism or cell, as distinct from its expressed features or phenotype.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,id,System generated unique identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,id,System generated unique identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,id,System generated unique identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneName,It stores the name of the gene. This is taken from external datasource like Entrez.,Gene,Gene,Property,C16612,"A functional unit of heredity which occupies a specific position (locus) on a particular chromosome, is capable of reproducing itself exactly at each cell division, and directs the formation of a protein or other product. The gene as a functional unit consists of a discrete segment of a giant DNA molecule containing the purine (adenine and guanine) and pyrimidine (cytosine and thymine) bases in the ordered and correct sequence that encodes a specific functional product (i.e., a protein or RNA molecule).",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneName,It stores the name of the gene. This is taken from external datasource like Entrez.,Gene_Identifier,Gene Identifier,Property,C48664,"A unique gene name within a specific repository, database, or collection.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneName,It stores the name of the gene. This is taken from external datasource like Entrez.,Gene_Symbol,Gene Symbol,Property,C43568,A unique gene name approved by an organism specific nomenclature committee.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneName,It stores the name of the gene. This is taken from external datasource like Entrez.,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneName,It stores the name of the gene. This is taken from external datasource like Entrez.,Gene_Object,Gene Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,genotype,"It refers to the configuration of the gene in question i.e homozygous,heterozygous,hemizygous.",Genotype,Genotype,Property,C16631,"The genetic constitution of an organism or cell, as distinct from its expressed features or phenotype.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,promoter,Name of other gene which promotes the gene,Promoter,Promoter,Property,C13297,A DNA sequence at which RNA polymerase binds and initiates transcription.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneIdentifier,Stores the identifier from the external datasource like Entrez,Gene,Gene,Property,C16612,"A functional unit of heredity which occupies a specific position (locus) on a particular chromosome, is capable of reproducing itself exactly at each cell division, and directs the formation of a protein or other product. The gene as a functional unit consists of a discrete segment of a giant DNA molecule containing the purine (adenine and guanine) and pyrimidine (cytosine and thymine) bases in the ordered and correct sequence that encodes a specific functional product (i.e., a protein or RNA molecule).",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneIdentifier,Stores the identifier from the external datasource like Entrez,Gene_Identifier,Gene Identifier,Property,C48664,"A unique gene name within a specific repository, database, or collection.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneIdentifier,Stores the identifier from the external datasource like Entrez,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.subject.Genotype,geneIdentifier,Stores the identifier from the external datasource like Entrez,Gene_Object,Gene Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
Logical View.Logical Model.edu.java.lang.Long,Logical View.Logical Model.edu.java.lang.Long,A java wrapper class for long data type,Long,Long,ObjectClass,C25248,Of relatively great or greater than average spatial extension or temporal duration.,NCI,,0
Logical View.Logical Model.edu.java.lang.Boolean,Logical View.Logical Model.edu.java.lang.Boolean,A java wrapper class for boolean data type,Boolean_Value,Boolean,ObjectClass,C45254,"The type of an expression with two possible values, ""true"" and ""false"". Also, a variable of Boolean type or a function with Boolean arguments or result. The most common Boolean functions are AND, OR and NOT.",NCI,,0
